maximum_nights,extra_people,guests_included,beds,availability_365,accommodates,bedrooms,host_listings_count,host_for,number_of_reviews_ltm,minimum_nights,bathrooms,secure,cleaning_fee,room_type_private_room,host_acceptance_rate,elevator,white_goods,host_response_rate,security_deposit,government,review_scores_value,area_name_salamanca,area_name_san_blas,price
1125,0.0,1,2.0,3,4,1.0,20.0,1027,2,1,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,0.0,9.0,1,0,40.0
1125,0.0,1,2.0,0,4,1.0,20.0,1027,1,1,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,0.0,9.0,1,0,40.0
1125,0.0,1,4.0,0,5,2.0,20.0,1027,15,1,2.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,0.0,10.0,1,0,55.0
1125,0.0,1,3.0,252,4,2.0,20.0,1027,2,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,0.0,8.0,0,0,40.0
1125,0.0,1,5.0,235,5,3.0,20.0,1027,4,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,0.0,7.0,0,0,40.0
1125,0.0,1,4.0,84,4,2.0,20.0,1027,4,1,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,0.0,8.0,0,0,40.0
730,30.0,2,2.0,302,4,2.0,16.0,2996,4,2,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,145.0
15,7.0,2,2.0,0,3,1.0,1.0,2313,0,1,1.0,0.0,1.0,1,4.0,1.0,1.0,4.0,1.0,0.0,10.0,0,1,30.0
1125,13.0,2,1.0,59,2,1.0,6.0,2076,12,1,2.0,1.0,1.0,1,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,35.0
1125,0.0,1,1.0,0,2,0.0,1.0,1366,0,1,1.0,1.0,0.0,0,3.0,1.0,1.0,4.0,0.0,0.0,10.0,0,0,60.0
1125,0.0,1,2.0,0,3,2.0,2.0,1754,0,1,1.0,0.0,0.0,0,4.0,1.0,1.0,1.0,0.0,1.0,9.0,1,0,100.0
1125,0.0,1,2.0,0,2,0.0,1.0,2127,0,1,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,1.0,9.0,0,0,10.0
1000,15.0,2,2.0,0,4,1.0,1.0,1420,29,3,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,85.0
5,0.0,1,1.0,0,1,1.0,1.0,1026,0,1,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,18.0
1125,20.0,1,1.0,0,2,0.0,1.0,2802,0,4,1.0,0.0,1.0,0,4.0,0.0,0.0,4.0,0.0,1.0,9.0,0,0,80.0
1120,0.0,1,3.0,76,4,2.0,2.0,1878,46,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,65.0
3,0.0,1,1.0,0,2,1.0,1.0,2577,3,1,1.0,0.0,0.0,1,3.0,1.0,0.0,4.0,0.0,1.0,9.0,0,0,55.0
1125,0.0,1,2.0,0,2,1.0,1.0,1223,0,1,1.0,0.0,0.0,1,4.0,1.0,1.0,3.0,0.0,1.0,9.0,1,0,26.0
1125,0.0,1,1.0,0,2,0.0,1.0,1026,0,1,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,50.0
30,12.0,2,2.0,248,4,1.0,21.0,2863,11,3,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,75.0
1125,0.0,1,1.0,72,4,1.0,1.0,1620,23,2,1.5,0.0,1.0,0,4.0,1.0,0.0,4.0,0.0,1.0,8.0,0,0,70.0
1125,0.0,1,4.0,0,6,2.0,1.0,1846,0,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,99.0
62,0.0,1,1.0,178,1,1.0,1.0,2239,4,1,1.5,0.0,0.0,1,2.0,1.0,1.0,3.0,0.0,1.0,9.0,0,0,25.0
10,0.0,1,2.0,0,2,1.0,1.0,1026,0,1,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,200.0
5,5.0,1,1.0,0,2,1.0,1.0,2404,2,2,1.0,0.0,1.0,1,4.0,0.0,0.0,4.0,0.0,1.0,9.0,0,0,90.0
30,0.0,1,2.0,37,2,1.0,1.0,1026,55,2,1.0,0.0,0.0,0,4.0,1.0,0.0,4.0,0.0,0.0,10.0,0,0,65.0
1125,10.0,2,2.0,166,4,0.0,25.0,2425,18,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,55.0
15,30.0,1,1.0,159,4,1.0,2.0,1026,0,1,1.5,1.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,80.0
28,0.0,1,2.0,107,4,1.0,100.0,1210,83,1,1.0,0.0,1.0,0,4.0,1.0,0.0,4.0,0.0,1.0,9.0,0,0,75.0
1125,5.0,2,3.0,137,5,2.0,2.0,1117,35,3,2.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,73.0
1125,0.0,1,1.0,149,2,0.0,4.0,1037,61,2,1.5,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,44.0
28,0.0,1,2.0,112,4,1.0,100.0,1210,79,1,1.0,1.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,70.0
1125,15.0,3,3.0,198,6,2.0,5.0,3002,46,2,2.0,0.0,1.0,0,3.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,120.0
1125,8.0,2,2.0,335,4,0.0,0.0,1044,0,15,1.0,0.0,1.0,0,1.0,1.0,1.0,4.0,1.0,0.0,10.0,0,0,57.0
15,0.0,1,2.0,0,4,1.0,1.0,2988,0,2,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,0.0,9.0,0,0,103.0
1125,0.0,1,2.0,0,2,1.0,2.0,1736,0,2,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,28.0
30,0.0,1,1.0,0,2,1.0,2.0,1284,0,1,1.0,0.0,0.0,1,3.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,28.0
7,15.0,2,2.0,3,3,1.0,1.0,2731,81,2,1.0,1.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,64.0
7,0.0,1,4.0,0,6,2.0,1.0,1025,0,2,1.0,0.0,0.0,0,2.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,250.0
10,10.0,1,1.0,9,2,1.0,1.0,1025,48,3,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,0.0,10.0,0,0,28.0
1125,0.0,1,1.0,85,2,1.0,1.0,1025,33,2,1.0,0.0,0.0,1,4.0,1.0,0.0,4.0,0.0,1.0,9.0,1,0,45.0
1125,20.0,2,6.0,59,6,2.0,2.0,1502,21,3,1.0,1.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,70.0
30,22.0,4,3.0,354,4,2.0,2.0,1265,15,3,2.0,0.0,1.0,0,4.0,1.0,1.0,2.0,0.0,0.0,10.0,0,0,90.0
60,0.0,1,1.0,17,1,1.0,2.0,2126,0,2,1.0,0.0,0.0,1,1.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,40.0
90,0.0,1,1.0,365,2,1.0,1.0,1025,0,7,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,200.0
28,0.0,1,2.0,110,4,1.0,100.0,1210,96,1,1.0,1.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,70.0
1125,0.0,1,1.0,292,1,1.0,3.0,2081,6,1,1.0,0.0,1.0,1,4.0,1.0,0.0,4.0,0.0,0.0,9.0,0,0,38.0
1125,0.0,1,1.0,0,2,2.0,1.0,1035,0,2,1.0,1.0,0.0,0,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,130.0
30,0.0,1,1.0,252,2,1.0,1.0,1046,0,4,1.0,0.0,0.0,0,1.0,0.0,0.0,4.0,0.0,1.0,10.0,0,0,45.0
1125,30.0,1,1.0,0,2,1.0,1.0,2660,0,2,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,120.0
1125,5.0,2,2.0,324,5,2.0,6.0,2121,20,14,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,55.0
30,10.0,2,2.0,304,4,1.0,5.0,1025,29,2,1.0,1.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,79.0
1125,0.0,1,1.0,0,2,1.0,1.0,1615,0,1,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,100.0
7,0.0,1,2.0,0,2,2.0,1.0,1861,0,2,1.0,0.0,0.0,1,1.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,50.0
1125,20.0,4,3.0,95,6,2.0,1.0,1359,52,2,2.0,1.0,1.0,0,4.0,0.0,1.0,4.0,1.0,0.0,10.0,0,0,104.0
1125,0.0,1,1.0,139,2,1.0,1.0,1024,73,3,1.0,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,30.0
1124,0.0,1,1.0,263,2,1.0,3.0,1764,35,3,1.0,0.0,1.0,0,4.0,1.0,0.0,4.0,1.0,1.0,9.0,0,0,62.0
9,0.0,1,2.0,0,3,1.0,1.0,1835,0,7,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,390.0
1125,0.0,4,0.0,20,3,0.0,14.0,1787,51,2,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,60.0
1125,0.0,1,2.0,0,2,2.0,1.0,2081,0,2,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,50.0
1125,0.0,1,3.0,134,4,0.0,1.0,1024,28,2,1.0,0.0,0.0,0,4.0,1.0,0.0,4.0,0.0,1.0,10.0,0,0,70.0
31,50.0,1,1.0,59,1,1.0,2.0,1975,20,2,1.0,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,24.0
1125,0.0,1,2.0,44,4,2.0,7.0,1527,15,3,2.0,0.0,0.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,135.0
4,0.0,1,1.0,0,2,1.0,1.0,1208,0,2,1.5,0.0,0.0,1,4.0,1.0,0.0,3.0,0.0,0.0,10.0,0,0,59.0
1124,0.0,4,2.0,300,4,2.0,22.0,1395,20,3,2.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,149.0
999,10.0,2,2.0,235,4,1.0,1.0,1024,15,2,1.0,1.0,1.0,0,4.0,1.0,0.0,4.0,1.0,1.0,9.0,0,0,80.0
1125,0.0,1,1.0,364,3,1.0,1.0,1136,0,7,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,350.0
30,12.0,1,2.0,332,3,1.0,1.0,1024,11,2,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,110.0
1125,20.0,2,3.0,190,5,2.0,1.0,1029,20,2,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,90.0
1125,0.0,1,4.0,200,4,2.0,19.0,1808,0,30,2.0,0.0,1.0,0,2.0,1.0,1.0,4.0,1.0,0.0,9.0,1,0,207.0
1125,0.0,1,1.0,298,2,1.0,13.0,2177,127,1,1.0,0.0,1.0,0,4.0,0.0,0.0,4.0,0.0,1.0,9.0,0,0,49.0
28,5.0,4,3.0,87,6,2.0,100.0,1210,90,1,2.0,1.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,90.0
28,5.0,4,3.0,94,6,2.0,100.0,1210,77,1,2.0,1.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,90.0
30,4.0,2,2.0,0,4,1.0,1.0,1931,0,2,1.0,0.0,1.0,0,3.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,50.0
1125,0.0,4,3.0,4,4,1.0,2.0,2007,14,2,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,70.0
30,30.0,1,2.0,342,2,1.0,2.0,1734,24,2,1.0,0.0,1.0,1,4.0,1.0,0.0,4.0,0.0,1.0,10.0,1,0,39.0
1125,0.0,1,3.0,0,5,3.0,1.0,2344,0,2,1.0,0.0,0.0,1,3.0,1.0,0.0,4.0,0.0,1.0,9.0,0,0,1200.0
11,0.0,1,2.0,0,4,2.0,1.0,1883,0,10,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,735.0
1125,20.0,2,1.0,347,4,1.0,2.0,1026,79,3,1.5,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,60.0
30,0.0,1,1.0,0,1,1.0,1.0,2181,0,1,2.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,25.0
1125,0.0,1,3.0,0,4,2.0,1.0,1024,0,1,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,250.0
4,0.0,1,1.0,0,2,1.0,1.0,1512,0,1,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,35.0
28,5.0,4,3.0,71,6,2.0,100.0,1210,104,1,2.0,1.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,90.0
28,0.0,1,2.0,113,4,1.0,100.0,1210,92,1,1.0,1.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,70.0
1125,45.0,1,1.0,0,2,1.0,1.0,2547,0,1,1.5,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,1.0,4.0,0,0,85.0
1124,20.0,8,17.0,288,16,6.0,1.0,1024,31,2,4.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,251.0
4,0.0,1,1.0,0,2,1.0,1.0,1794,0,2,2.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,100.0
28,0.0,1,2.0,106,6,2.0,100.0,1210,73,1,2.5,1.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,160.0
100,25.0,4,3.0,352,6,3.0,5.0,1705,12,3,3.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,200.0
1125,10.0,2,2.0,261,4,1.0,1.0,1673,49,2,1.0,0.0,1.0,0,4.0,0.0,0.0,4.0,1.0,1.0,9.0,0,0,65.0
1125,0.0,1,1.0,356,2,1.0,7.0,1738,2,1,1.0,0.0,0.0,1,2.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,29.0
31,10.0,2,2.0,66,3,0.0,6.0,1696,87,2,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,70.0
1125,25.0,2,4.0,338,6,3.0,38.0,2343,62,1,2.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,8.0,0,0,100.0
180,15.0,1,1.0,149,2,1.0,11.0,1541,49,2,1.5,0.0,1.0,1,4.0,0.0,0.0,4.0,0.0,1.0,9.0,0,0,45.0
300,5.0,4,3.0,193,4,2.0,1.0,1023,28,2,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,100.0
3,0.0,1,1.0,0,2,0.0,1.0,1368,0,1,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,40.0
1124,0.0,1,2.0,0,4,2.0,2.0,2239,15,3,2.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,10.0,1,0,157.0
1125,0.0,1,1.0,0,1,1.0,1.0,1417,0,1,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,35.0
1125,0.0,1,2.0,75,4,1.0,1.0,1023,0,3,1.0,0.0,1.0,0,1.0,1.0,1.0,4.0,0.0,0.0,10.0,0,0,80.0
30,0.0,1,1.0,0,2,1.0,1.0,2220,0,1,1.0,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,22.0
1125,0.0,1,1.0,180,2,1.0,1.0,2480,0,1,1.0,0.0,0.0,1,4.0,0.0,1.0,1.0,0.0,1.0,9.0,0,1,350.0
1125,0.0,1,1.0,0,1,1.0,1.0,1175,0,1,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,1.0,9.0,0,0,50.0
1124,15.0,4,5.0,284,8,2.0,19.0,2008,47,3,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,120.0
1125,0.0,1,1.0,0,3,1.0,1.0,1407,0,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,8.0,0,0,80.0
9,50.0,1,2.0,0,4,2.0,1.0,1305,0,1,2.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,50.0
1125,20.0,2,1.0,0,2,1.0,1.0,1025,0,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,87.0
1125,10.0,2,2.0,182,3,0.0,4.0,1023,38,2,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,0.0,9.0,0,0,35.0
1125,0.0,1,1.0,0,2,1.0,1.0,1023,0,2,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,100.0
28,5.0,4,3.0,83,6,2.0,100.0,1210,90,1,2.0,1.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,90.0
3,0.0,1,1.0,0,2,2.0,1.0,1023,0,3,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,300.0
1125,40.0,1,2.0,0,2,1.0,1.0,1059,0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,60.0
30,0.0,1,3.0,353,4,2.0,1.0,1023,3,2,2.0,0.0,1.0,0,1.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,150.0
1125,0.0,1,1.0,89,2,1.0,1.0,1498,1,1,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,125.0
1125,0.0,1,1.0,228,1,1.0,8.0,2616,2,63,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,8.0,0,0,45.0
5,0.0,1,1.0,0,2,1.0,1.0,1737,32,2,1.0,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,60.0
60,0.0,1,1.0,0,1,1.0,2.0,2061,4,2,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,20.0
1125,0.0,1,1.0,279,2,1.0,1.0,1065,41,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,40.0
6,0.0,1,1.0,0,1,1.0,1.0,1023,0,1,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,250.0
18,0.0,1,2.0,0,2,1.0,1.0,1023,0,2,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,25.0
30,15.0,1,2.0,16,2,1.0,1.0,1404,25,1,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,0.0,10.0,0,0,31.0
60,0.0,1,3.0,48,4,2.0,3.0,1378,4,2,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,120.0
1125,20.0,1,1.0,310,2,1.0,10.0,2808,0,7,2.0,0.0,1.0,1,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,50.0
11,0.0,1,1.0,0,2,1.0,1.0,2395,0,7,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,30.0
10,0.0,1,1.0,0,2,1.0,1.0,1581,0,2,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,60.0
1125,6.0,1,1.0,272,1,1.0,2.0,1518,2,2,1.5,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,20.0
1125,0.0,1,1.0,87,2,1.0,1.0,2418,1,3,2.0,1.0,1.0,0,2.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,230.0
1125,10.0,4,3.0,47,6,1.0,1.0,1724,0,3,1.0,1.0,1.0,0,2.0,1.0,1.0,4.0,1.0,1.0,9.0,1,0,69.0
1125,0.0,1,1.0,0,2,1.0,1.0,1100,0,1,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,1.0,0.0,8.0,1,0,79.0
1125,0.0,1,1.0,0,2,1.0,1.0,1022,0,1,1.0,0.0,0.0,0,1.0,1.0,0.0,4.0,1.0,0.0,9.0,0,0,50.0
90,15.0,2,2.0,142,4,1.0,6.0,2682,17,3,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,80.0
30,60.0,3,1.0,156,2,0.0,3.0,1779,29,3,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,61.0
28,0.0,1,3.0,126,5,2.0,100.0,1210,94,1,1.0,1.0,1.0,0,4.0,1.0,0.0,4.0,0.0,1.0,8.0,0,0,100.0
8,0.0,1,1.0,0,2,1.0,1.0,2188,0,2,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,23.0
4,0.0,1,1.0,39,2,1.0,2.0,1022,75,1,1.0,0.0,1.0,1,4.0,0.0,0.0,4.0,0.0,1.0,9.0,0,0,17.0
1125,20.0,4,2.0,0,6,2.0,1.0,1144,0,2,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,200.0
6,0.0,1,1.0,0,2,1.0,1.0,1224,0,2,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,150.0
5,0.0,1,1.0,292,2,1.0,1.0,1778,0,2,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,1.0,10.0,0,0,32.0
1125,0.0,1,3.0,0,4,1.0,1.0,1039,0,1,1.0,1.0,0.0,0,4.0,0.0,1.0,4.0,0.0,0.0,6.0,0,0,90.0
28,0.0,1,3.0,82,6,3.0,100.0,1210,85,1,1.0,1.0,1.0,0,4.0,1.0,0.0,4.0,0.0,1.0,9.0,0,0,80.0
1125,0.0,1,5.0,231,5,4.0,4.0,2444,2,2,1.5,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,8.0,0,0,180.0
15,15.0,2,1.0,65,3,0.0,1.0,1369,78,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,51.0
1125,20.0,2,2.0,0,4,1.0,11.0,1150,0,7,1.0,0.0,0.0,0,3.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,66.0
1125,0.0,1,2.0,139,4,1.0,1.0,1021,4,3,1.5,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,1,0,60.0
30,20.0,1,1.0,66,2,1.0,1.0,1179,19,1,1.0,1.0,0.0,1,4.0,1.0,0.0,4.0,0.0,0.0,10.0,0,0,45.0
5,50.0,2,1.0,0,2,1.0,1.0,1154,6,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,67.0
1125,10.0,1,1.0,0,2,1.0,1.0,1386,0,1,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,18.0
1124,15.0,2,3.0,278,6,2.0,26.0,1651,66,1,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,149.0
7,0.0,1,1.0,44,1,1.0,0.0,1788,9,2,1.0,0.0,0.0,1,2.0,1.0,1.0,4.0,0.0,0.0,10.0,0,0,25.0
5,20.0,2,2.0,0,2,1.0,1.0,2629,0,1,1.0,1.0,0.0,1,1.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,75.0
7,7.0,2,2.0,0,2,1.0,1.0,1021,0,2,2.0,0.0,1.0,1,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,38.0
1125,0.0,1,2.0,72,3,1.0,1.0,1184,8,3,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,1,0,70.0
1125,0.0,1,1.0,0,3,1.0,1.0,1021,0,3,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,195.0
1124,0.0,2,1.0,0,4,1.0,1.0,2005,7,2,1.5,1.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,80.0
1125,0.0,1,1.0,365,1,1.0,2.0,1710,0,2,1.0,0.0,0.0,1,1.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,250.0
60,7.0,2,2.0,272,4,1.0,1.0,1021,28,3,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,60.0
1125,0.0,1,1.0,0,2,1.0,1.0,1022,0,2,1.0,0.0,0.0,0,3.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,129.0
1125,0.0,1,1.0,0,2,1.0,1.0,1756,0,2,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,100.0
15,0.0,1,1.0,0,2,1.0,1.0,1418,0,1,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,250.0
7,0.0,1,3.0,0,4,2.0,3.0,1605,0,3,2.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,500.0
1125,15.0,5,3.0,141,6,2.0,3.0,1028,97,1,2.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,142.0
20,20.0,2,1.0,0,2,1.0,1.0,1857,0,2,1.0,0.0,1.0,0,4.0,0.0,0.0,3.0,1.0,0.0,9.0,0,0,80.0
7,0.0,1,1.0,0,2,1.0,1.0,1388,0,1,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,250.0
7,30.0,1,2.0,0,2,1.0,1.0,1071,14,2,2.0,0.0,1.0,1,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,49.0
1125,12.0,1,1.0,172,1,1.0,4.0,1568,7,4,1.0,0.0,1.0,1,3.0,0.0,1.0,2.0,0.0,1.0,9.0,0,1,15.0
10,0.0,1,1.0,0,2,1.0,1.0,2091,0,2,1.0,0.0,0.0,1,1.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,49.0
60,30.0,3,2.0,58,4,2.0,2.0,2197,70,2,1.5,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,145.0
30,0.0,1,1.0,0,2,1.0,1.0,1207,0,2,1.0,1.0,1.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,25.0
1125,0.0,1,1.0,0,1,0.0,1.0,1020,0,1,1.0,0.0,0.0,0,3.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,200.0
1125,0.0,1,2.0,0,1,2.0,1.0,1020,0,5,1.0,0.0,0.0,0,2.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,50.0
